http://i0.hdslb.com/bfs/archive/1ce7f9235794777cc790859bf434572d14c5a6b1.jpg,【720P】新战神金刚 第八季 07【深影双语】,2115
http://i1.hdslb.com/bfs/archive/f2fef6613b8af598d7f0ef85dc1c5cb09964e092.png,【5月】游戏王VRAINS 83【VRAINSTORM】,66330
http://i2.hdslb.com/bfs/archive/5f014d25af21b545e5c94f4479c214dfb9908170.jpg,【1月/生肉】按一按发明 PIKACHIN-KIT 51,279
http://i0.hdslb.com/bfs/archive/ca0198ddacc4abe1f07f997db71b9efa0fb028a2.jpg,【4月】暖暖日记 第三季 39【独家正版】,4818
http://i0.hdslb.com/bfs/archive/ab575186acee3e121dd6b06c53f35b3703ab2b0f.jpg,【10月】JOJO的奇妙冒险 黄金之风 13【独家正版】,1054571
http://i0.hdslb.com/bfs/archive/a206845155a8cf575f90d845218fa70c0e9ce921.jpg,【10月】魔法禁书目录 第三季 13,821090
http://i0.hdslb.com/bfs/archive/4421e199c58ccc317bb19ba7899b623c48599114.jpg,【TVB粤语繁中】新干线战士  11集,838
http://i2.hdslb.com/bfs/archive/603c648855b59f16ac4a5914063cc31f89123f98.jpg,【10月/完结】终将成为你 13【独家正版】,207978
http://i2.hdslb.com/bfs/archive/c1522d6e6f085fe240f9985309060f4f8fcdbcdf.jpg,【OAD】游戏3人娘(来玩游戏吧) OAD 01【F宅】,31047
http://i2.hdslb.com/bfs/archive/296721d6e8f37a547d60d128dd0188f9d1bee524.jpg,【12月】我的英雄学院 第二季 30-34 (民视国语),4000
http://i1.hdslb.com/bfs/archive/6bcf776ab77902254a30f9b62c7582aaf7a17b7f.png,【OVA/生肉】赛马娘 Pretty Derby Extra R3,5433
http://i1.hdslb.com/bfs/archive/79df54061184a93124073168f226f3ae9cc661f2.png,【OVA/生肉】赛马娘 Pretty Derby Extra R2,3059
http://i0.hdslb.com/bfs/archive/ca80e6346bf90c9e14bd6afffa66a2d9b1f10f1a.png,【OVA/生肉】赛马娘 Pretty Derby Extra R1,5161
http://i0.hdslb.com/bfs/archive/f1a72dc1d7c44c0653064950b54d1c1e7f145896.png,【720P】新战神金刚 第八季 06【深影双语】,4655
http://i2.hdslb.com/bfs/archive/7e3a5953105ba17bb756e5b31108f75ce4841908.jpg,【12月】宠物小精灵:无印篇 03【全新粤语配音】,1549
http://i0.hdslb.com/bfs/archive/ad50b83e07cac61c15218366bcca98b328ee895a.jpg,【12月】宠物小精灵:无印篇 02【全新粤语配音】,831
