11580842407,刚拿到手，颜值很高，从传出吓人的新技术就一直在等，晚上十二点第一时间下的单，果然没有失望，软件还在下载，一会试试吃鸡的后坐力,2018-06-11 17:12:35,5,爱***丶,29
12273512891,物流真给力，晚上11点整下的单今天上午10点到货！跟同事128版本的对比了下，好像不大一样，128的屏幕稍小一点没有刘海。赠品一个移动电源，外观简洁看不出来多大容量不过做工不错比我2万的那个手感要好太多，发完评论我的meizu metal就要正式退役了！感谢馒头两年陪伴！,2018-12-18 00:22:21,5,x***7,0
11627637561,侄女很喜欢这款手机，实体店根本没有货，只能在京东买了，手机性能不错，手机高度挺长的，玩游戏也不卡，挺好的，便宜又配置高，学生党的神机！再说快递小哥，大热天爬楼梯送货到家，很辛苦，手机配货快，预计隔日达，其实次日就到了，24个小时没到就到手了，也不比实体店差太多。我是忠实的东哥粉，很赞！,2018-06-22 12:22:12,5,小***茜,104
11588242387,没毛病，特效全开，性价比超高！,2018-06-13 15:09:34,5,牛***1,23
11644172662,很好，太惊艳了，要的黑色的，大气。蓝色的也可以，挺亮的。玩了两把吃鸡，无压力，机身也不是很热。本来买的小米8se，发货真慢，还一直没货，退了。还是这款荣耀play好，首先颜值，再者就是屏幕大，性能方面无压力，拍照达到我这非专业要求了。支持国产！华为非你莫属！,2018-06-26 16:05:31,5,该***了,40
12154969748,双十一购买的这款荣耀play手机，6GB+64 GB版只要1699元。这个2000元一下的手机能使用华为独家的GPU 技术，Android8.1.0系统和旗舰级处理器麒麟Kirin970处理器都是非常划算的。产品的拍照效果特别好，尤其是AI性能十分出色。而且如果不喜欢屏幕的刘海设计，还可以在系统设置中将他隐藏。尽管在双十一，但是第二天快递还是送到了，京东快递速度特别快，态度也很好。好评！,2018-11-18 17:23:41,5,jd_158419yoe,29
12078775450,惊喜不断，丝般华溜，人脸识别快，即使晚上户外也没问题，华为杠杠的，唯一的不满就是没有送耳机，有点遗憾；不过双十一2099-100-300-3=1696买的麒麟970机子，性价比还是很高的！,2018-11-03 22:45:46,5,j***0,0
12172271186,首先我来说一下这台荣耀play真的让我眼前一亮。荣耀play很吓人的技术是什么呢？不错就是首款搭载GPU Turbo图形处理加速器技术。由汽车涡轮增压的灵感感，GPU Turbo突破真的很不错能让你在玩游戏下开超高画质下FPS帆数值非常稳定并且还能让发热功耗降低带来了很好的游戏体验。下面我说一下发布会说的4D游戏体验震感现在只支持吃鸡抢战游戏要在游戏助手中开启，3D音效7.1声道Histen只能接耳机。HDR增强画质现在也只支持部分网易游戏所以大家不要误解。总结手机外观手感握齿感很好拿在手上感觉很轻，拍照还行屏幕显示效果也不错比某米八的三星AMOLED比我只能说差不多都很鲜艳我觉得AMOLED材质很容易黑点不敢用力压。续航能力很好我感觉挺耐的就是充电慢点。我觉得这手机很有性价比一千九百九十九不贵，我觉得吧华为荣耀之所以比小米贵点我觉得也说的过去因为发布会上说了一句话不知道有老铁记住吗？说华为在研发方面投资了很多钱下了很大的功夫所以我也为华为点个赞华为好样的，在这里我希望华为越走越好等海思麒麟980出来秒杀吊打高通骁龙845...,2018-11-22 11:30:48,5,d***3,7
11613776540,包装完整，货也到得快，小哥态度也很好，商品非常完整，功能很正常，就是有一个地方小掉漆，不过影响不大。感谢京东带来的便利与实惠。我信赖华为，感激华为商品如此高的性价比，荣耀play优良做工与强悍性能！愿你们都做的更好!我在华为京东自营店的第一次购物感觉非常值得！,2018-06-19 16:52:20,5,j***1,107
12296246793,一直使用荣耀系列的手机，从v8到play，荣耀手机都不错，反应挺快的，价格也很实惠，感觉非常棒！,2018-12-24 03:11:07,5,j***7,0
12288350334,用过几个华为了，质量非常不错，这次也没有失望。手机上手握感很好，支持民族企业，支持华为荣耀?。,2018-12-21 20:08:42,5,j***u,0
12299211656,东京物流超快，凌晨下单当天下午就收到了，没有合适电话卡，很久没有安卓手机有点不适应，只试了一下指纹，反应敏捷，其它后续评论，就是感觉尺寸太大了，用不习惯，,2018-12-24 20:29:47,5,h***5,0
12226230387,东西收到了，拿到之后上手感觉很好，玩起也不错，这回就算玩游戏也足够了，来吧。,2018-12-06 13:27:57,5,j***k,1
12300371188,性价比就不用说了，1649抢的，算是目前很高了，新手机缘故吧，流畅度很高，暂时没发现什么缺点，只不过iOS用惯了，需要一段时间适应安卓系统。,2018-12-25 09:28:02,5,E***乔,0
12294536277,意想不到的漂亮，挺不错的，大方。性价比挺高，看起来不大！,2018-12-23 16:22:27,5,小***伤,0
11604273737,京东的物流很快，手机是正品，还赠了个手机壳，安兔兔跑分在十九万八左右，手机整体的性价比很高，主要是看重性价比才买的，像素还不错，玩了两局游戏发现并没有卡帧现象，王者的帧数都在59-61之间，GT表现得非常好，玩游戏都不会出现任何卡顿，手机的屏占比很高，有6.3寸的大屏幕，续航能力比较好，有3750毫安的大电池，整整用一天没问题，总结来说手机还是很不错的,2018-06-17 19:17:28,5,z***3,65
12286109495,用了一段时间才过来评论的，手机非常流畅，价格也合适，支持华为支持荣耀,2018-12-21 09:59:25,5,X***L,0
12313155086,荣耀手机确实不错，大屏效果很好，运行极快，系统升级到9.0体验很好，帮朋友买的，感觉跟我的P20差别很小，为华为手机点赞?,2018-12-28 17:44:28,5,c***3,0
12305012392,"首先我想说，我看了手机看了这手机看了十多天。最后选了
这个，等了两天发货。
一开始担心6．3寸太大了，但是华为做到了大尺寸5．5的手感，
手机细长。手感很好
其次，手机很流畅，64猪内存还有52G。拍照也很好
游戏不怎么玩，测跑分还没测（其实我不知道怎么测跑分）
续航应该还可以吧！
另外，看评论真的很吓人，我觉得购买不用担心，要是买了觉
得不好，可以退货啊。
手机还是很不错的，今天用
了一下上网很快，华为荣耀手机真的不错一直都在用荣耀机
子。还是用品牌机子让人放心，以后还会在来购买给好评满分
5分。",2018-12-26 13:26:35,5,7***m,0
12290016909,相信华为支持华为，这速度反应挺快的！,2018-12-22 11:20:56,5,j***o,0
12305786156,手机外观好看，给弟弟买的，性价比高，值得购买。,2018-12-26 17:03:00,5,可***沫,0
12293037477,感觉不错，还送手机壳，如果送个钢化膜就完美了,2018-12-23 09:31:47,5,崔***皓,0
12306300846,此用户未填写评价内容,2018-12-26 19:31:09,5,j***i,0
12306272690,很nice.  被惊艳到了,2018-12-26 19:23:09,5,D***1,0
12259377842,此用户未填写评价内容,2018-12-14 18:31:16,5,1***4,0
12294270518,不错，已经在京东买的第四个手机了，很好，感觉棒棒的,2018-12-23 15:06:00,5,L***忘,0
12291032731,特意用了几天之后再来评价，荣耀play果然是名不虚传，运行速度太快了，麒麟970太厉害，玩游戏也特别流畅，一点都不卡。随机还装载了很实用的各种程序软件，很贴心。京东物流也特别快，早上下的订单，当天就到了，京东商城是我购物的首选，在这买了好多大件商品，手机N个，电热水器，空调，厨房用具等，每一次都没有让我失望！,2018-12-22 16:16:30,5,j***4,0
12184714010,"手机刚刚拿到货,开机试了一下还可以,等用几天在看看",2018-11-25 14:21:58,5,唐***1,1
12211548786,不错，满1999优惠300还是可以的。昨天刚买完今天看闪购也是1999，不错挺完美的。跟我的美腿10一个处理器。买来当备用机使用。在京东上买了好几个手机了。都没有过问题或毛病，现在家里人都从苹果转战华为，用的是华为的手机。华为手机这几年还是可以的。9.0的系统挺好的的。最后说句京东物流很给力。,2018-12-02 14:47:57,5,NY丶nn,6
11857148973,荣耀Play 全网通版 6GB+128GB 幻夜黑 移动联通4G全面屏游戏手机 双卡双待，手感好，待电长，3750毫安大容量电池，大屏显示，指纹开机，人脸识别，开机更快捷，原装透明硅胶套，让手机全方位保护，买的钢化膜，买一送一，安装方便，让手机触感不减。,2018-08-30 09:59:43,5,h***生,9
12297552179,发货速度很快，包装完美，运营速度很快。等用一天才知道电池耐用不耐用，明天追评。,2018-12-24 13:00:44,5,j***1,0
12230381203,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物 2. 质量很好，希望更多的朋友信赖．店主态度特好，我会再次光顾的．可不可以再便宜点．我带朋友来你家买",2018-12-07 15:49:37,5,b***邦,0
11938129851,"我之前用的一直是小米miui，此手机主要作为备用机使用，也是我第一次体验华为的产品，今天到货后把玩了一天，简单说说：
出厂预装的是基于Android O的emui8.2，流畅度不错，但有待提高
像素虽然只有1600W，但拍照能力在2000档位绝对属于不逊色其他机型，甚至还会给你带来惊喜，人脸解锁解锁速度很快，在无光以及弱光环境下，依旧可以解锁手机
游戏的确很爽，吃鸡荣耀完美运行，虽然麒麟970是去年的soc，但整体性能足够满足你的要求
最后重点提一下音效，这台手机在设置，声音里，有一个叫做华为histen音效的功能，里面有一个高保真音效，搭配best 耳机听无损品质音乐简直是爽的飞起，开启后耳机有更强的低音感，耳机对音乐的解析力也提高不少，这一点极大了增加了我对荣耀play的好感
总结：2099的档位，集颜值，系统，拍照，音效，游戏性能于一身的手机，华为荣耀play，诚意之作，值得购买",2018-09-23 03:17:12,5,j***i,20
11620323438,第一次买华为手机，还是最新款式的，帮老婆买的，并且是第一次取快递，还好总算没什么差错，在此之前还为此首先发了个电话给快递员师傅，嘱咐道：一般不会有什么差错的，还好总归是拿到了&hellip;&hellip;先用着以后再评&hellip;&hellip;,2018-06-20 20:34:15,5,j***d,15
12302432088,看了好久，最后选择了这款。主要还是能插内存卡，以后换手机也简单些。手机两年一换，里面的照片真是个大问题,2018-12-25 18:23:45,5,L***n,0
11674035023,刚刚上手，目前一切正常就是手机在看视频的情况下发热，室内空调开着在还是热,2018-07-05 13:56:14,5,胡***士,8
12292173928,刚刚收到货，感觉良好,2018-12-22 21:43:45,5,VsraIYPxFoBE,0
11816112999,包装略显简单，其他都很好。手机拿在手上握感特别好，很舒服，单手操作也可以。导航键有3种方式，很好用，很人性化。还送无害软胶壳，很好。玩了几局刺激战场，全开，不卡很流畅。颜值也是很高的！很高兴的一次购物。支持华为，以前用的就是华为，现在又用回来了，越来越好，不论设计还是做工，最主要是性价比太好了，970芯片，同等级的这个价买不到。,2018-08-17 19:32:08,5,月亮康,1
12300928212,吼吼吼，我觉得超级棒，一直都很喜欢华为荣耀，这次还是自己买的，真心的点赞?,2018-12-25 11:37:42,5,sNFKHdhWtswh,0
11810014107,刚用挺好的，不知道什么时候卡，跑分还行！,2018-08-15 21:13:24,5,老***丶,5
12119406951,分开买了两台荣耀play，一台@没问题，另外一台收到后查询显示9/5号已经@使用，申请退货，京东客服非得说是我查询问题，然后滴滴叭叭搞了一堆同意换货，换货时还说特意给我备注:全新未@的手机，并且我和客服确认过，如果再次发给我的还是@过的，是否可以退货，客服确认可以！！！然而。。前天收到换货后的新手机，查询显示9月7号@，并且客服态度很差，分别有几个不同的客服给我打电话，然后给了不同的说法，一个客服说不能退，一个客服说可以退，然后退货审核一直不通过，最后接到一个电话说京东有自己的检测规矩，不能退货，退货的需要送到工程师那里检测，然后如果有质量问题才能退，还说@过的不影响使用。并且说@是厂家@。。？？？？#。？？？华为做完手机自己@？？？最后我也不想退了，心累，这台手机也不打算用了，在京东上买电子产品买了这么多年。。以后弃用京东了。最近几次体验真心差。。哎。。。,2018-11-12 12:28:11,1,n***o,59
12296473049,前期遇到一点小问题，售后完美解决了，一直使用华为产品，值得广重的信任，尤其是华为的售后方面做的非常棒，客服态度和蔼可亲，详细讲解。推荐大家购买新支持国产华为手机，我的荣耀,2018-12-24 08:40:05,5,J***理,0
12295733291,发表一下意见吧，手机反应速度很快，流畅度也很好，屏幕大，玩游戏比别的手机要真的好很多，红色机身红色真的很骚啊，性价比，我觉得真的很高，有一点不太满意，6g运行内存，只有3g，不知道为什么。,2018-12-23 21:43:11,5,小乔佩奇,0
12308299617,"1.速度不是很快，不排除我的网络问题
2.背部贴这玩意很是怀疑是否翻新机。
3.像素不是很好
4.轻薄手感舒适
以上说明表示这个价位这样的手机可以啦啦啦啦啦啦！",2018-12-27 11:54:52,5,X***C,0
11686886131,经常网购，总有大量的包裹签收，感觉写评语花费了我大量的时间和精力，所以在一段时间里，我总是去随便写写评价，但是我又总觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了这一小段话，给我觉得能得到我五星好评的卖家和商品，以不感谢和尊敬。首先宝贝是性价比很高的，我每次都会先试用再评价，虽然宝贝不一定是最好的，但在同等价位里面绝对是最棒的。希望店家再接再厉，做的更大更强，提供更多更好的高质量商品给大家，为中国质造添砖加瓦。再次给您的商品和服务点赞,2018-07-09 14:14:29,5,j***1,16
12295265465,货已收到，前一天买的第二天就收到了，买的时候看了好几款，最后决定买这个，买回来后试着玩了一会王者荣耀，一点都不卡，反应快，手感好，一千多的手机，绝对的物超所值，值得购买！,2018-12-23 19:44:15,5,j***r,0
11606194750,头天下单第二天送到，京东快递一如既往。虽然6寸屏，手机并不显大，机体纤薄握持刚好，金属一体机身漂亮精致。到手就更新了系统，各种常用软件使用流畅，下了吃鸡也还可以。不过Emui桌面实在不喜欢，图标丑得一塌糊涂，也就找几个美工的事，难道也需要吓人的技术？第三方桌面全屏状态被纵向拉伸。还有号称全面屏，居然没有手势操作，万年不变虚拟键，糟心。游戏、充电发热啥的尚可忍受，拍照对焦快。评分的话，这手机外观设计硬件方面至少85，软件操作方面至多65，需要安装第三方软件去弥补，总体而言还是挺值得拥有的。,2018-06-18 09:49:05,5,j***i,23
11635096546,耀play在使用几天之后感觉还很流畅，玩任何游戏画质中我都开最高都非常稳定特别在刺激战场中画面调鲜艳里面的游戏画质非常清楚很容易就看到敌人在那了并且在玩游戏中手机发热非常小耗电也很好，自带震动效果不错很爽。ai语音助手可以唤醒只是没有某米的小爱同学那么强大希望华为多改进不过也挺方便的语音助手，ai摄影效果很好ar合影也是。华为海思麒麟970处理器自带协处理器可以计每天的运动跑步数很棒人脸解锁很灵敏，wifi+也很好应该wifi模块接收延迟很低总而言之此手机应该优化功能有很多自己发掘我也是第一次用华为荣耀。本人觉得还是金属的材质好因为金属不容易坏散热好手感也好。这手机我感觉我能用三年。,2018-06-24 10:13:55,5,j***q,13
12288495380,"emmmmm,使用起来有的时候稍微有那么点会卡一下，然后没有耳机，也没有保护膜，虽然没有达到理想中的样子，但毕竟价格在这里了。",2018-12-21 20:47:28,5,l***4,0
